tdate,A091220,A091230,A098560,A102110,A105010,A114820,A117690,A123310,A123320,A130680,A133690,A137610,A138520,A138530,A138540,A139220,A139230,A139240,A139250,A139260,A139270,A139280,A139290,A139310,A139320,A143850,A143860,A147970,A150460,A157450,A157490,A157500,A160580,A166400,A174350,A182480,A182490,A192090,A195920,A195930,A203780,A204480,A210780,A211560,A217770,A217780,A217790,A225030,A225040,A225050,A225060,A227540,A227550,A227560,A227570,A228790,A228800,A228810,A228820,A232080,A233160,A236350,A237440,A241180,A243880,A243890,A245340,A245350,A245360,A248260,A248270,A250780,A252000,A252710,A261060,A261070,A261110,A261120,A261140,A267770,A269370,A272580,A275980,A276000,A277630,A277640,A277650,A289250,A289260,A289480,A292150,A292160,A292560,A300610,A302170,A302180,A302190,A305080,A305540,A307510,A307520,A310960,A310970,A315270,A319640,A329200,A329750,A341850,A357870,A360750,A364960,A364970,A364980,A364990,A365000,A365040,A371160,A371450,A371460,A371470,A376410,A377990,A381170,A381180,A387270,A387280
2012-01-16,-0.013812154696132617,-0.010941644562334263,-0.00605652759084796,-0.011473429951690872,-0.00189753320683117,0.0003335398103587739,-0.0013623978201634523,0.009529481834425146,-0.020292590844738112,-0.0150136487716106,-0.010351966873705987,-0.005747126436781658,-0.010925449871465265,-0.004765687053216894,0.0014635931211124387,-0.02149681528662417,-0.0026954177897574594,-0.00594648166501488,-0.0011838989739542116,-0.0012355848434926209,-0.011286681715575675,-0.005988023952095856,-0.009460737937559083,0.002557544757033181,-0.007102272727272707,-0.012308839985080144,-0.001810282404055008,-0.00878594249201281,0.0018001800180018623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,0.06302521008403361,0.000670465973851897,0.01760324983073791,0.021584198737528038,-0.008555133079847899,-0.00038106125559678183,0.013187812642110108,-0.020058997050147465,0.039017341040462394,0.015704387990762125,0.0058577405857740406,0.0046242774566473965,0.013645224171539905,0.007980845969672856,0.01406649616368294,0.021969080553295273,0.042342342342342354,0.017447657028913266,0.021335440537336936,-0.0024742268041236803,0.041856925418569224,0.004216867469879482,0.010983763132760282,0.0,0.012875536480686733,0.011706948640483494,0.0029017047515416117,0.008326618318560408,0.0008984725965857088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,0.008563899868247793,0.0016750418760469454,-0.0119760479041916,-0.0003986446083317219,0.008628954937679678,0.00019060325931574695,0.014362657091562037,0.0012040939193256328,-0.0013908205841446364,0.009549795361528002,0.0016638935108153063,0.0005753739930955959,0.0,-0.0015835312747426444,-0.0034228067014951957,0.01751592356687892,0.01728608470181503,0.016168544830965192,0.011992263056092911,-0.007854485324514271,0.02264426588750923,-0.004199160167966398,-0.01180916391119513,0.03380102040816335,-0.00047080979284364055,0.0,0.0025316455696202667,-0.004262120404901482,0.0017953321364452268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,0.007184846505551956,0.02943143812709037,0.00471380471380467,0.014955134596211339,0.019961977186311763,0.00014292520247738416,0.0013274336283186638,-0.01623571858087791,0.03064066852367686,-0.0022522522522522292,0.004983388704318914,-0.008050603795284661,0.017948717948717885,0.014274385408405976,-0.0010845986984815426,0.018779342723004744,0.003398470688190214,0.012054001928640368,0.008027522935779796,0.03166666666666673,-0.0028571428571428914,0.004819277108433662,0.0031070745697896474,-0.008019740900678585,0.007536504945831357,0.0037327360955581312,-0.008297258297258248,0.0010700909577314732,0.0035842293906809264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,0.035019455252918386,0.00877192982456143,-0.004021447721179627,0.018860510805500885,0.005591798695246952,-0.0008574286666984676,-0.00044189129474148103,-0.02017114914425433,0.03918918918918912,-0.005417607223476284,0.009504132231404894,0.012173913043478368,0.018891687657430767,0.0218921032056294,0.021353601158161428,0.005376344086021501,0.019475021168501305,0.010004764173416003,0.02919984831247624,0.01938610662358653,0.02865329512893977,0.003597122302158251,0.009530617107457617,0.00995024875621886,-0.005142589995324909,0.004090740052064001,-0.02655511094943619,0.0058792089791555036,0.005357142857142838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25,-0.01253132832080206,0.007085346215780941,0.01211305518169592,0.004049363671423167,-0.000926784059314234,0.00019070321811676116,-0.002210433244915988,-0.0024953212726138707,0.009969657563935863,-0.013163867453472533,-0.003683995088006542,0.02405498281786933,0.007416563658838138,0.0015302218821728886,0.009744861800141669,0.0076394194041253805,0.002491694352159568,0.009905660377358405,-0.013264554163596176,0.005546751188589605,0.0069637883008355494,0.007168458781362075,0.008024545669105487,0.001847290640394128,0.009868421052631637,0.00592592592592589,0.0,0.005047821466525049,0.000888099467140302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-26,0.009517766497461944,-0.002238567316917184,0.00465425531914887,0.0007681966583445998,0.011131725417439675,0.000572000572000464,0.005316792202038068,-0.0037523452157598447,0.0038626609442060644,0.010579576816927228,-0.004519309778142966,0.006711409395973256,0.005521472392638005,0.0030557677616500634,-0.011931917880329879,-0.0015163002274450887,-0.0074565037282519064,0.004670714619336769,0.020164301717699784,0.0031520882584712417,0.0020746887966804906,0.005338078291814874,-0.006087567314446263,0.003687768899815591,0.023266635644485723,0.005522827687776122,0.007100149476831019,0.0,0.00976042590949433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,0.021370207416719023,0.003525641025641013,-0.0059563203176704604,0.001919017463059003,-0.00917431192660545,0.0004287551807917733,0.002644336712207984,0.0006277463904582614,0.0034202650705430493,-0.002730996813837039,0.0004127115146512761,-0.00666666666666671,0.0006101281269066394,0.01980198019801982,-0.015095009767359224,0.002277904328018332,-0.006677796327211993,0.010227801022780092,0.01024890190336758,0.00274941084053415,0.015182884748102143,0.0,-0.014134275618374548,0.02265768524188605,0.01500682128240105,-0.003295496155254485,-0.008905380333951718,-0.003965107057890549,0.005272407732864748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30,0.005538461538461492,-0.013094857872884114,-0.007323568575232975,-0.010342846198046374,0.0,0.0005714285714286671,0.0013186813186814028,0.01129234629861986,-0.02258201959948869,-0.007759014148790544,-0.0016501650165016146,0.0022371364653244186,-0.008536585365853666,-0.0029873039581777006,-0.030292102416155764,-0.021212121212121238,-0.012605042016806678,-0.024390243902439046,-0.023913043478260843,-0.00039169604386990464,-0.0013596193065941176,-0.0035398230088495852,-0.02819593787335728,-0.0029940119760478723,0.0022401433691756623,-0.006980161645848693,-0.0213403219767877,-0.009023354564755892,-0.00786713286713292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,-0.022643818849449215,0.01877022653721694,-0.0026827632461435824,0.004644861621830865,-0.012037037037037068,-4.759185227487528e-05,-0.0070237050043898686,-0.006823821339950409,0.009590235396687019,0.0009199632014720294,0.011157024793388537,-0.006696428571428603,0.008610086100861114,0.002996254681647992,0.016177017478616662,0.006965944272445901,0.026382978723404227,0.009433962264151052,0.009279881217520325,-0.003918495297805635,-0.008849557522123908,0.0082889283599763,0.005163511187607606,-0.00480480480480483,0.0008940545373268272,0.00036995930447658587,0.0038255547054322214,0.005623995715050789,0.008810572687224738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,0.00814026299311199,0.002858958068614914,-0.012104909213180859,0.0023116933153535246,0.012183692596063667,0.0003331588215695902,0.011936339522546469,0.0,0.0,-0.004136029411764719,-0.003269309358398087,0.012359550561797716,0.0018292682926828174,0.020164301717699784,0.0058554437328453,0.04765564950038437,0.018242122719734688,0.007009345794392496,0.02317028319235015,0.012981904012588474,0.004807692307692291,-0.008807985907222537,0.0004892367906066397,-0.015691007845503924,0.004912907548012546,0.0036982248520709415,-0.0015243902439023849,0.000798934753661884,0.005240174672489051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-02,0.031677018633540444,0.001900538485904324,0.004084411164057222,0.010955218143378742,0.007407407407407307,-9.515653249592138e-05,0.006553079947575258,-0.01124297314178635,0.025043177892918767,-0.01568989386248265,0.006150061500614923,0.0,0.011564211807668867,0.038067349926793614,0.010369292341277037,0.022743947175348556,0.018729641693810972,0.029234338747099686,0.03163191948238686,0.013592233009708687,0.029391660970608413,0.0023696682464455776,0.0014669926650365817,0.0042918454935623185,0.006222222222222129,0.009211495946941817,0.006106870229007688,0.0047897817988291624,-0.01476976542137276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,0.004816375677302753,-0.00885235535883655,-0.0027118644067796183,-0.006463878326996242,0.003676470588235281,0.0002854967643699524,0.0021701388888888395,0.004421983575489508,-0.010109519797809607,-0.008907641819034251,0.0,0.002219755826859071,-0.009025270758122761,-0.010578279266572621,-0.02934821750090022,-0.005021520803443313,-0.026378896882493952,-0.0022542831379621653,0.012543554006968716,-0.015708812260536442,0.0026560424966799445,-0.015366430260047248,0.0,-0.016483516483516536,0.004858657243816289,-0.0003650967506388936,-0.01593323216995446,0.0,-0.002645502645502673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-06,0.008388256440982733,-0.013078149920255133,-0.010197144799456104,0.003444316877152742,0.010073260073260037,-0.0007611074112834348,0.0,0.0,0.0021276595744681437,0.00898770104068114,0.010594947025264867,0.0016611295681063787,0.01032179720704307,-0.0028510334996436626,-0.0037098868484510827,-0.005767844268204758,0.011494252873563315,-0.013556258472661509,-0.010323468685478288,-0.0015570260801868185,0.01655629139072845,0.0,-0.0087890625,0.024829298572315306,-0.02725274725274729,0.008400292184076008,-0.01580570547417115,-0.007150423728813582,-0.00972590627763037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,0.0005941770647652778,-0.005494505494505475,-0.0006868131868131844,0.0007627765064837089,-0.0027198549410698547,-4.760544606308148e-05,-0.006496318752706842,-0.0031446540880503138,0.005095541401273884,-0.00468823253633377,0.004838709677419395,0.0055279159756771445,0.004807692307692291,-0.018584703359542543,0.018432321727797518,-0.010877447425670761,0.010551948051948035,-0.0013742556115436955,0.005215577190542442,-0.012475633528265084,-0.01889250814332244,0.0018007202881151763,0.028078817733990125,-0.0006056935190793533,0.010393131495707086,0.002173125679101773,-0.0039169604386996015,0.015470792211256246,0.008928571428571397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-08,0.0,0.02144946376340595,-0.006185567010309256,0.011814024390243816,0.0009090909090909705,-0.0008093311116400548,0.007410636442894525,-0.011987381703470024,0.02154626108998725,0.019783325482807257,-0.0016051364365970988,-0.002748763056624526,0.0023923444976077235,0.01966496722505462,0.02010968921389389,0.0256598240469208,0.025702811244979973,0.016513761467889854,0.03251470079557239,0.011448874851954116,0.015272244355909681,-0.0029958058717795,0.0069477719214183775,0.0,0.01073345259391778,0.003252620166245057,-0.001572945340149401,0.003940110323088941,-0.009734513274336276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09,0.008907363420427528,0.007636016544702473,-0.004149377593360981,0.0037664783427495685,0.0009082652134422275,9.529254812279397e-05,-0.0017308524448290674,-0.003831417624521105,0.006617038875103454,0.001385681293302632,0.000803858520900258,-0.004961411245865466,0.0005966587112171684,0.017142857142857126,0.007526881720430145,0.019299499642601914,0.03132341425215346,0.002256317689530718,0.025795644891122294,0.007025761124121788,-0.01046435578809679,-0.01742788461538458,-0.022364977397097308,0.005454545454545379,-0.006194690265486691,0.0014409221902016434,-0.014178810555336763,-0.01098901098901095,-0.007149240393208189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,-0.012948793407887016,0.00599936848752769,0.01736111111111116,-0.009943714821763594,0.007259528130671544,0.0002858504049547683,-0.005635023840485531,0.011538461538461497,-0.019720624486442073,0.007380073800737907,0.012048192771084265,-0.008864265927977844,-0.010137149672033385,-0.015449438202247201,0.004091070793311946,0.003506311360448766,0.0007593014426727773,0.01575866726699693,-0.018288700195950414,-0.0023255813953488857,-0.010575016523463265,-0.006727828746177389,0.005597468970552466,0.013863773357444265,0.0017809439002671734,0.0,0.0031961646024769585,0.010052910052910091,0.006300630063006407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-13,0.007155635062611854,0.005021971123666091,0.0034129692832765013,0.004358537047564948,-0.012612612612612595,-0.0002857687178510204,0.006974716652136115,-0.005703422053231932,0.01215423302598495,-0.0013736263736263687,0.0,-0.0005589714924538747,0.0072289156626506035,0.005706134094151105,0.01240035429583708,-0.006988120195667413,-0.004552352048558417,0.0,-0.004657351962741196,0.007770007770007803,0.0,0.0049261083743843415,0.015004840271055198,-0.020808561236623113,-0.005333333333333301,0.004676258992805771,-0.003982477100756721,0.002881089575694107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-14,-0.013617525162818223,0.004684572142410914,-0.006122448979591799,-0.0013207547169811207,0.008211678832116709,0.0003811338732728764,-0.00043290043290045155,0.002549394518801762,-0.003726708074534124,0.00687757909215958,0.006349206349206327,0.002796420581655523,0.0029904306220096544,0.0028368794326241176,-0.00962379702537186,0.002111189303307448,-0.003810975609756073,-0.015957446808510634,-0.007018716577540052,0.012336160370084892,-0.004676018704074858,-0.005514705882352922,0.001192179303767249,-0.01032179720704307,-0.006255585344057235,-0.0046544933762978635,-0.004398240703718526,-0.0013058239749281775,0.0008944543828264262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-15,0.01200480192076836,0.023313646254274234,0.003422313483915085,0.012658227848101333,-0.0063348416289592535,-0.00033336508238879237,0.019055868341273374,-0.013350286077558837,0.02493765586034913,0.011384335154827063,0.006703470031545811,-0.003904071388733943,0.014907573047107991,-0.0014144271570014633,0.0065371024734981464,-0.004915730337078705,0.015302218821729108,0.00540540540540535,0.0026926960619320095,0.018278750952018363,0.014093959731543704,0.0006161429451632117,-0.005001190759704732,-0.0018404907975460016,0.0022482014388489624,0.011510791366906581,-0.0028112449799196915,0.010983263598326465,0.018766756032171594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-16,-0.030249110320284656,-0.005467800729040073,-0.0027285129604365244,-0.011567164179104528,-0.0018214936247723523,0.0010004287551808044,0.0,0.013530927835051498,-0.026358475263584702,0.0013507429085997114,-0.013317665491578534,-0.007278835386338223,-0.008813160987074076,-0.02620396600566577,-0.020888186764964067,-0.016937191249117856,-0.02562170308967593,-0.02240143369175629,-0.027190332326283984,-0.008975317875841382,-0.020516214427531487,0.0006157635467980427,-0.013403542364767818,-0.006146281499692652,-0.004037685060565233,-0.017425320056899007,0.0,-0.0038799793067770816,0.0035087719298245723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,0.014067278287461793,0.018937080024434838,-0.002735978112175075,0.013590033975084959,0.010948905109489093,-0.00042832667047398854,-0.0004249893752655831,-0.013350286077558837,0.026239067055393583,0.00629496402877705,0.017864231838030875,0.00958826847151717,0.007113218731475968,0.019636363636363674,0.015596988167801973,0.007178750897343766,0.004640371229698292,0.010999083409715782,0.005866114561766667,0.010943396226415159,0.020270270270270174,0.006769230769230861,0.020621057738961612,-0.011750154607297447,0.00540540540540535,0.017372421281216077,-0.006443817962142551,0.0005193456245131678,0.0034965034965035446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-20,0.0012062726176116367,0.0020983213429257574,-0.002743484224965731,0.0031657355679701737,0.0072202166064982976,-0.0005713469504357027,0.005102040816326481,-0.0019329896907216426,0.006087662337662447,0.026362823949955372,0.0003900156006240163,0.005586592178770999,0.0,-0.002139800285306692,0.01006178287731685,-0.00641482537419813,0.0038491147036181506,0.02311876699909332,0.01989708404802748,-0.012318029115341522,-0.009933774834437137,0.003667481662591676,-0.0007130972189208773,-0.008135168961201478,0.0049283154121864126,0.008537886872998834,-0.0068909606809890445,-0.009083830781209445,0.0017421602787457413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
