tdate,A091220,A091230,A098560,A102110,A105010,A114820,A117690,A123310,A123320,A130680,A133690,A137610,A138520,A138530,A138540,A139220,A139230,A139240,A139250,A139260,A139270,A139280,A139290,A139310,A139320,A143850,A143860,A147970,A150460,A157450,A157490,A157500,A160580,A166400,A174350,A182480,A182490,A192090,A195920,A195930,A203780,A204480,A210780,A211560,A217770,A217780,A217790,A225030,A225040,A225050,A225060,A227540,A227550,A227560,A227570,A228790,A228800,A228810,A228820,A232080,A233160,A236350,A237440,A241180,A243880,A243890,A245340,A245350,A245360,A248260,A248270,A250780,A252000,A252710,A261060,A261070,A261110,A261120,A261140,A267770,A269370,A272580,A275980,A276000,A277630,A277640,A277650,A289250,A289260,A289480,A292150,A292160,A292560,A300610,A302170,A302180,A302190,A305080,A305540,A307510,A307520,A310960,A310970,A315270,A319640,A329200,A329750,A341850,A357870,A360750,A364960,A364970,A364980,A364990,A365000,A365040,A371160,A371450,A371460,A371470,A376410,A377990,A381170,A381180,A387270,A387280
2015-03-31,-74.28526302124436,-65.56818239667064,-88.91745180595856,-82.62907873749815,,,,,,,,,-94.16259972047183,-94.69858430231938,-84.84389085186535,-96.48960472547502,-93.21740673140434,-95.9303987930714,-92.74376166437388,-88.25039576805067,-88.87670493605863,-95.09680340584163,-85.55951824241995,,,,-81.19348764779242,-83.00597264629072,-94.73397097774807,,-95.99330010326867,-85.15499696822609,,,-89.43207989412814,,,,,,,,-75.87378595413783,-89.64926554628809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-30,-75.07441518441503,-64.45523601239105,-89.45787463132807,-82.86912833545172,,,,,,,,,-94.35818964332921,-95.09947375459932,-84.45806469311921,-96.41929945882544,-94.16446541557393,-96.1089581918971,-92.91759271811013,-88.41149689535418,-88.95593434446425,-94.68858319587868,-85.38532414475688,,,,-83.1456509881536,-84.59542046885234,-94.43208640667052,,-96.10388288310213,-85.06980633954747,,,-88.69595393746513,,,,,,,,-78.30841204187367,-90.28922221508837,,,-72.46411547197954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-31,-74.6702103913008,-64.2526518303146,-88.62829135878343,-83.54775224272588,,,,,,,,,-95.04239408513952,-95.17493295067246,-84.54902789330728,-96.52107922733633,-94.5610639940142,-96.31933277935826,-92.74797059578549,-88.8745240300507,-89.97037077842037,-94.65892182022495,-85.4205545563659,,,,-84.5993343795019,-79.1931824865998,-94.33988523815005,,-96.08941687712745,-85.80261100242313,,,-88.9632063624419,,,,,,,,-77.6027803749564,-90.10482718602366,,,-69.58583193949258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,-74.39549994100503,-64.85842171968143,-89.1571284875115,-84.31178719154147,,,,,,,,,-94.15287445308634,-94.99636824836746,-84.83139502385102,-96.40302954202527,-94.82951232501242,-96.56563724226179,-93.36105607425273,-89.26768638541539,-89.89552663906143,-94.55448698835195,-86.1311186040115,,,,-83.68102337189748,-80.35586811920949,-94.36423754557832,,-96.55775106612055,-85.22519576088271,,,-88.89536800811894,,,,,,,,-81.94897333856669,-90.72398389450917,,,-69.24079540530427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,-74.84078288469128,-68.3772274876302,-88.3094852604416,-84.61863517757102,,,,,,,,,-94.35227768475053,-95.2059117728215,-85.60455728168287,-98.00966504336859,-96.439990707854,-96.88773090081129,-93.19052692374781,-90.60742792635507,-89.65747330187618,-94.30860720805396,-86.17415553832971,,,,-83.38395942022355,-90.3067531608622,-94.58601326582877,,-96.66194375759245,-85.28229912662358,,,-86.90204265888387,,,,,,,,-76.68891978642142,-89.75991643677291,,,-80.30192184324369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-31,-74.69098105443128,-68.25928463874087,-88.44850552875327,-84.86794680343978,,,,,,,,,-95.72670821616951,-94.81031947148894,-85.18601161053427,-97.21997904080128,-91.9701151521841,-96.95919242224878,-93.21904603442111,-90.4240899519437,-89.79192104682164,-94.46623082331607,-86.23545379207383,,,,-84.2713949279057,-89.13191674197068,-94.55477463588416,,-96.5886289947092,-86.58945795712211,,,-87.62451708942235,,,,,,,,-78.34116080598615,-90.50268923344532,,,-75.36482492370686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,-76.4752165143398,-68.37043827742926,-89.0457385396975,-85.12322623457138,,,,,,,,,-95.14774604308946,-95.35764033356928,-85.56680656801382,-97.3523649638413,-91.97938533806425,-96.94925913723489,-93.77821914582682,-90.43517399065978,-89.96263826795537,-94.48684037210887,-86.34735551269283,,,,-81.72510484068616,-89.65269892148866,-94.12888268731065,,-96.65977981006749,-85.87808477202965,,,-89.44056625066365,,,,,,,,-79.30819236271105,-90.48017229213148,,,-74.89525262979758,,,,,-89.57607849929569,-91.86634664207192,-94.80464560338092,-88.38430962452811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31,-76.64643200820134,-67.80143646109367,-88.48314853133209,-84.75286036631427,,,,,,,,,-95.34182750227919,-95.69234311550603,-85.35369298546102,-97.49751816391878,-91.74758975701474,-96.83101432071727,-93.62913228072729,-90.59267842889962,-90.79566237626655,-94.63541395265717,-86.02707948607767,,,,-83.94246212542944,-88.3220817663918,-94.63920991814447,,-96.70601107061452,-86.27490292222049,,,-89.09259131283572,,,,,,,,-78.48834843290298,-90.39547584545345,,,-81.45833785712108,,,,,-91.31306549319946,-91.05941509697607,-94.88562696484426,-88.1160547210481,-97.12737552432495,-90.45535643734998,-82.0623266655095,-97.27542704906095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,-77.24870565990493,-69.87945483394684,-88.40923750164133,-85.69108556375816,,,,,,,,,-95.42799229948263,-95.64655382911307,-85.79944620892486,-97.91863515204363,-91.81025832349283,-96.68092313100648,-93.59973561133829,-90.46921966622106,-91.04363756003492,-95.04762260574203,-86.4935348385729,,,,-86.79225114339548,-83.43133219553594,-95.40527614646105,,-96.78882558762669,-85.51765948037847,,,-89.99409570024186,,,,,,,,-78.53507141017212,-90.60300542549712,,,-52.82908997234854,,,,,-93.50938740440925,-91.53659725848861,-95.16009185574411,-88.30567758458777,-97.28100178203992,-89.67284378452524,-82.73596271470218,-97.30699131270394,-85.69365316926553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,-75.62127757433333,-69.26725393147784,-87.41722755786714,-85.54597944149477,,,,,,,,,-94.68042760495288,-95.29220938599723,-85.14090585443687,-97.4004008100131,-92.4439110368301,-96.65127990234845,-93.42481875031234,-90.12026732219832,-91.05769672842159,-95.07077146695474,-86.05416837294803,,,,-86.01231072897686,-83.6328915374038,-94.30594570295139,,-96.70597307332791,-84.79628746159422,,,-89.17381161588804,,,,,,,,-75.74266725094509,-90.10128288395242,,,-51.53582981233282,,,,,-93.01740058115183,-91.6910977346657,-95.23689755286166,-87.94465795568719,-97.41587547869729,-89.15063284825304,-83.51219662537015,-97.29627365759727,-84.83744124754544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,-75.96667188548453,-69.77588310346536,-87.62615717947237,-86.00035746694171,,,,,,,,,-94.77145319206615,-94.98449050556883,-85.47775100823637,-97.37707876206208,-92.87193792348296,-96.50481960751716,-93.24960343838221,-90.4585028416148,-91.51188571155839,-94.9354691847615,-86.43063456052882,,,,-83.97992656708799,-91.91455992975715,-94.42594000423834,,-96.67777966814842,-84.78842131088227,,,-88.91686665134264,,,,,,,,-76.6599739111304,-90.09499245823699,,,-75.80372334346451,,,,,-91.85530306225017,-92.90173586990494,-95.19561257551348,-86.17804842810288,-97.01085514653896,-89.3220485802783,-83.70453030337848,-97.31101622488843,-86.2694390602827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,-75.65307605440817,-69.1765924563567,-88.58640445716001,-84.93469236771361,,,,,,,,,-95.01542661913446,-94.40678482383755,-84.9203012319541,-97.50029242682673,-93.27386620289201,-96.35431785266941,-93.24389261407313,-89.63294119757167,-91.65599449876346,-94.34841189389692,-86.16453930161107,,,,-83.77266517719275,-90.35819620094564,-94.01797047993438,,-96.71645153178858,-84.3053940398442,,,-88.46990822587033,,,,,,,,-76.73845654890434,-89.04126147685824,,,-70.43242836008383,,,,,-92.08888832946694,-92.3093105401289,-94.52276067722126,-86.41632706872534,-97.2300994140241,-89.53915458713541,-83.55074224518624,-97.23979207490025,-85.67333512765603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,-76.00749839550468,-68.09954027388056,-87.00085975374992,-84.59406455091818,,,,,,,,,-94.68725216542404,-94.63640631086507,-84.6570738891424,-97.1294445668812,-92.46986781338082,-96.3355713881224,-93.10702537002093,-89.76601532060464,-90.96644505011074,-94.29478913883312,-86.00126209817911,,,,-83.97351448204743,-89.30440756676533,-94.29987262013492,,-96.70904722448435,-84.33072833066808,,,-87.1945076912017,,,,,,,,-75.89742470728793,-88.31105792307591,,,-68.12178512141007,,,,,-92.10564852007938,-93.10582033861081,-94.36096717571571,-85.1220803974593,-97.19481128295405,-88.35933558717316,-80.34602505314152,-97.24752688427009,-85.35431108901872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,-77.23375947588893,-67.96958506427166,-87.36025126447693,-85.02761835116328,,,,,,,,,-94.77521267120741,-94.76245886658462,-85.0915677602592,-97.10085702348188,-92.61613657442759,-96.15431208015615,-93.07831732181269,-90.30072305480549,-90.90926947957648,-94.32022144212866,-86.36647100824135,,,,-82.89969990334917,-90.12468996191137,-94.25808370862578,,-96.71725217916874,-85.08014905777287,,,-86.16873153345088,,,,,,,,-77.33083315508175,-88.74022002292591,,,-83.15383225986507,,,,,-91.00977543311255,-93.08853191942084,-94.4993320650917,-85.68167847686296,-97.06107540657152,-89.40434201341577,-82.49148158304733,-97.32358105520093,-84.9429943284011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,-77.11266601214923,-68.64434093379987,-87.92206656790212,-85.25575166660062,,,,,,,,,-94.95628935268763,-94.51587757338707,-85.70950952991232,-97.38684055326934,-92.96553509771212,-96.33705045453182,-92.86061444935268,-90.48905929369916,-90.76736978910556,-94.4052494756283,-86.23848707713273,,,,-83.17504825321595,-86.16513387914155,-94.42423199581798,,-96.77044844971297,-85.86648815804995,,,-86.13954180253549,,,,,,,,-77.68168641573153,-88.3403977012337,,,-81.11706548369334,,,,,-90.71939827839728,-93.21658788386675,-94.62832612377807,-85.42223717308048,-97.1909397015424,-89.84765325356818,-83.01143882880584,-97.35147456765483,-85.24501606379586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,-77.12282053799309,-68.8371535892829,-88.19206093539822,-85.33342553316214,,,,,,,,,-94.74072262331073,-94.98772849152499,-85.72429878059658,-97.1240866427476,-93.4055297350732,-96.53803383484603,-93.19570538809529,-90.4826419304281,-90.7584092467617,-94.59044586082464,-86.33550429116956,,,,-84.33068633105471,-87.12826914846171,-94.4630566198176,,-96.95648920500217,-85.46727374372463,,,-90.44300096721634,,,,,,,,-78.90929784691251,-89.76882433327003,,,-81.88399010017247,,,,,-89.9271644779749,-93.0769857495245,-94.84243542065394,-84.30489544235289,-97.2165024158264,-89.7579184796554,-82.10055905272057,-97.35120177275377,-85.67045853855403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-31,-77.08153905450966,-69.16711897206969,-88.58574756090441,-84.30413176928893,,,,,,,,,-94.6059964096573,-94.24659717525095,-85.31218443225318,-97.01795173844218,-93.58976857410906,-96.52046308389347,-92.98344494484527,-88.21732140779008,-90.08789577297155,-94.23917717328077,-86.4674274247895,,,,-82.97599346448116,-90.06854906863839,-94.15927823822751,,-96.07540544141843,-85.12409381597458,,,-89.65442943326356,,,,,,,,-76.13309338405601,-89.41513034666777,,,-82.43256875634692,,,,,-89.45264458407182,-92.87882032293213,-94.48132039157286,-80.80015278673855,-97.134875189586,-88.69256175447003,-81.98705713475948,-97.24629431787667,-85.86286005589902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-31,-77.52787298010095,-69.28475615410868,-88.27888375961936,-84.0138032748474,,,,,,,,,-94.70681478564737,-94.42455354169641,-85.66605118561132,-97.16899275749454,-93.87968334724562,-96.39938415392385,-93.12280066341107,-89.21609105141117,-90.1508341977679,-94.16307271023207,-86.8155397662657,,,,-83.36714912090756,-86.29146830050072,-94.34921782476599,,-96.5153786306766,-84.54330632305292,,,-89.41610241761255,,,,,,,,-76.12224977445447,-89.07684147072383,,,-72.94783048416448,,,,,-89.41595081829823,-92.983294008983,-94.40721502475779,-80.76905815501415,-97.31018712205223,-88.47914341323718,-83.1231172561178,-97.25510328465556,-86.73823913379613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,-74.28998139890957,-70.18332642421112,-88.47422030886209,-84.05576859333988,,,,,,,,,-94.65018492016894,-94.29851875774573,-85.95506080028902,-96.99048928119895,-93.64840793062102,-96.38244559137985,-92.94914319488434,-89.4886705529756,-90.4830184120081,-94.12637488917414,-86.84539120056577,,,,-75.61359063370053,-86.15308358450879,-93.92174919562164,,-96.61418740007866,-84.54203089673639,,,-88.41758906671922,,,,,,,,-76.41026080561713,-88.95652281429645,,,-72.8219898423051,,,,,-88.29664854083751,-93.06137928491093,-94.44161876742595,-80.47299345148755,-97.24155622499039,-88.3798141502187,-83.65447823762157,-97.30130212722536,-86.70886764453203,,,,,,,,,,,,,-91.55738965489182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-31,-74.75301347465317,-29.72754728368143,-86.96270833416561,-83.31539765597657,,,,,,,,,-94.8364966804398,-94.15430761525444,-86.09981777456072,-97.12102653108697,-93.93498140307004,-96.27806863908394,-92.96439339187178,-89.08893597543998,-90.11172528560817,-93.97072084270353,-87.35238267405354,,,,-75.06873608868202,-85.99822365575282,-93.71037263523462,,-96.59171026377192,-85.85539481982833,,,-86.62845329147291,,,,,,,,-76.70516223614504,-89.1686701801972,,,-81.83493588026452,,,,,-87.81207904480958,-93.22493438106297,-94.19864331793454,-80.75557618342906,-97.42448873362626,-89.05941122274258,-81.25471787800096,-97.2542432847727,-86.50945010345677,,,,,,,,,,,,,-91.44394371119371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-30,-75.0231183973782,-34.7146196325208,-87.53714431568888,-83.24273758600415,,,,,,,,,-94.98508692108604,-93.83239790855193,-85.89416521306237,-97.11867383628784,-94.01729673893023,-96.15989787240252,-93.05350701055137,-88.5548396936774,-90.27016528759505,-94.04905833701612,-87.14358701589376,,,,-74.04282286647582,-79.5875497079105,-93.89862717133293,,-96.66720153929496,-85.36484117317424,,,-87.0386275773487,,,,,,,,-77.31539292440102,-89.62055865818105,,,-76.20001575806178,,,,,-88.23414231716768,-92.80805726892018,-94.31655334128352,-81.04976426156662,-97.54155504694256,-89.04484916416425,-81.77003408776152,-97.22759077599623,-85.97029542691998,,,,,,,,,,,,,-91.73664301326558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,-73.75497216161875,-32.97382608564518,-86.71916480552338,-82.56183245998706,,,,,,,,,-93.8554422514192,-94.45244897989711,-85.02042416163538,-96.87660539770151,-94.64957008534869,-95.80382129507569,-93.12733705620522,-87.33447644369,-89.08217502196341,-94.01195623848862,-87.00872124940742,,,,-74.25863836270752,-78.80047131274696,-93.88240359637864,,-96.24151450980004,-87.45511623779771,,,-89.23789377327813,,,,,,,,-75.03856575416309,-88.30377496573833,,,-75.7467310668544,,,,,-86.89129196629736,-92.50712852169701,-94.28142033011484,-83.37459124797958,-97.47979764557108,-89.03422960956375,-82.58709466928396,-97.09524692307849,-85.35420160983114,,,,,,,,,,,,,-90.93467381146606,,-72.66203853401069,-89.52880096771082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31,-74.68793327249575,-36.8201803882172,-86.92403043345125,-82.21978709021292,,,,,,,,,-93.47648540443103,-94.42619257824964,-84.71092732757316,-96.75731619376337,-93.95399050071853,-95.74360063372944,-93.1629322255442,-86.78898106329076,-88.58807216537747,-94.1456169721841,-86.82759991374266,,,,-76.0068451580349,-80.9223664295416,-94.03433085488604,,-96.4954646131232,-77.94799283735826,,,-89.30150019720924,,,,,,,,-75.0283696364139,-88.59961358041788,,,-79.58731274507747,,,,,-86.95266018979518,-92.23708118931933,-94.35510595749159,-82.53911567836091,-97.52145985598537,-88.92389182188248,-84.29286493619028,-97.05634009805722,-86.33267250354946,,,,,,,,,,,,,-91.02591642426039,,-73.01252609455172,-90.82151192249769,,,-94.5968390294894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28,-74.72072452215104,-33.90926431760001,-86.60448636134187,-82.19418489578298,,,,,,,,,-93.2664218175909,-94.57928533690222,-84.71793178749651,-96.52792563210004,-94.79329309373097,-95.26744440341598,-93.13358870038641,-87.33644075204364,-88.10933617485898,-93.9467049157367,-86.89633437542962,,,,-76.84637188856357,-73.0445770829883,-93.99424998085102,,-96.14376187782244,-78.8080549652271,,,-88.92776963825287,,,,,,,,-74.89062099870009,-88.3767106409164,,,-73.54529859343602,,,,,-87.40842780123263,-92.2021021123787,-94.23991790333449,-82.45538198437406,-97.34645242168769,-89.34497979588458,-83.4909360398104,-97.03479087421286,-86.66958983888232,,,,,,,,,,,,,-90.73697769790859,,-74.81011480188617,-91.1696063416867,,,-94.79495141610971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,-74.81717874755496,-33.34559106618949,-86.85674727527633,-81.68154132478257,,,,,,,,,-93.34473407894914,-94.15428148399185,-84.63812364754492,-96.50289948164114,-94.66423903307356,-95.42694731506752,-93.081701441709,-87.34539621244089,-88.31872633804163,-93.65742492341717,-86.73349272010519,,,,-78.19436733271394,-73.5005554138061,-94.01557022258969,,-96.2463457735333,-78.01721659976403,,,-89.0433074744095,,,,,,,,-75.030373513286,-88.388805165356,,,-73.92735105024158,,,,,-87.3734151855973,-91.98513754752469,-93.89266296383155,-82.63445705094797,-97.18505407843743,-88.92902849159854,-84.6369818784213,-97.01192194500126,-87.37086587978945,,,,,,,,,,,,,-90.89536319485511,,-76.51695059391452,-92.25878917978173,,,-94.32888394930583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,-75.60440110881599,-34.587692983786255,-86.70168316302929,-81.78813495946763,,,,,,,,,-93.51265585737889,-94.22556130760577,-82.06361550221636,-96.53979343652442,-83.44023507932525,-95.64829666739038,-93.15856468469572,-87.42098788799453,-88.559342749105,-94.07533596897835,-86.88810011604987,,,,-79.69101066641346,-79.38288318924496,-93.87171369285964,,-96.47997475783836,-79.23320811797541,,,-88.90642240974643,,,,,,,,-74.71501660488259,-89.16104284889153,,,-80.34354841590002,,,,,-87.6570520339811,-92.09114810473626,-94.3763766409317,-82.69111025850799,-97.24978566365118,-89.27957297577856,-82.86861391736775,-96.93425051272797,-88.10305282887431,,,,,,,,,,,,,-91.34662060961774,,-75.97677753807167,-93.27503076437326,,,-94.41834985607419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,-75.79040357236698,-34.41955787317393,-86.69438084335584,-82.42921012265597,,,,,,,,,-93.56203348400673,-94.16962614080886,-86.33876120584593,-96.85817537720773,-96.9217814188502,-95.64103698084635,-93.12251498997492,-87.22592555254445,-88.79459336750838,-94.23993218835912,-87.55096172027777,,,,-80.06871345940925,-73.38700030274373,-93.87685910734776,,-96.46083049097881,-79.36044921889902,,,-89.52545293939743,,,,,,,,-74.97632588866364,-89.49888622171858,,,-74.78567286146634,,,,,-87.66634813559068,-92.38854678085684,-94.5627295763815,-82.8987224212666,-97.5307203397553,-89.2768468335702,-81.48327723568465,-97.01892877856325,-88.03975216172805,,,,,,,,,,,,,-91.70119118212587,,-76.07097749865125,-93.20174103924842,,,-94.47929152261949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,-73.71406714481718,-37.76300437117659,-86.77332539132648,-81.75380363341851,,,,,,,,,-93.86024986868321,-94.28517814096976,-83.80141844017558,-97.17236532523559,-96.83935502365334,-95.57126933885083,-93.2310917262811,-86.24011288038562,-87.1441178774182,-94.32011448190354,-87.30780006560882,,,,-81.48360223684548,-72.6135939966711,-93.89473682038603,,-96.6947911141457,-79.73834769395232,,,-88.92405945324866,,,,,,,,-77.12038162727858,-89.93288486000938,,,-74.06689320847126,,,,,-88.99744813182245,-91.86323984313374,-94.420043561696,-86.98068310419754,-97.78473681019466,-88.51042065873864,-81.23138841889691,-96.90694937814297,-88.35538238654529,,,,,,,,,,,,,-91.34862645336402,,-75.35897609563185,-93.65539162518604,,,-94.30082596065486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,-74.17767897665587,-37.45014336032002,-86.88817569576828,-82.05783763142341,,,,,,,,,-94.0503438163457,-94.89242667037104,-84.07976786650359,-97.25280539219818,-97.45332837850673,-95.6989736366886,-93.24957410634231,-86.43826971797027,-87.15583435624113,-94.26784200877101,-86.9301402850912,,,,-82.66868048811264,-76.12072073075925,-94.01027304051009,,-96.56279767794197,-79.02650665418861,,,-89.01500936313423,,,,,,,,-77.22201821725014,-90.46572780854427,,,-80.09102574872037,,,,,-89.23477868563486,-91.96829329604861,-94.28288530179384,-86.28097563635104,-97.77110464365468,-89.2303350998596,-82.40640200817793,-96.98739961239748,-89.94218071994389,,,,,,,,,,,,,-91.44308494726633,,-80.12395031001131,-94.21899035065279,,,-94.5680050671992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,-74.30557689119306,-37.89550991451423,-87.24875652557546,-82.54805305793575,,,,,,,,,-94.1199004754271,-95.32131812722912,-84.28135958655841,-97.23190338497638,-97.8998966555344,-95.88791675237451,-93.47477249249492,-86.447122393708,-87.10540195764364,-94.32780623860575,-86.78122078511859,,,,-82.33361420218972,-69.53993539439671,-93.993923677865,,-96.65227097669327,-78.96016240204679,,,-89.32254524566056,,,,,,,,-76.7907357677116,-90.45182016038586,,,-72.16114826680946,,,,,-89.4834902916558,-91.96149542391663,-94.37306170037544,-86.11014116576989,-97.65972260443132,-89.30324739303767,-82.09622582781333,-97.05107859498882,-88.82299948589664,,,,,,,,,,,,,-91.52298554627602,,-64.77509317679029,-93.9326872532397,,,-94.40369594459133,,,,,,-85.18447667131893,-93.69388512456841,-83.48265359955043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,-75.13031176983554,-79.8026915654419,-88.27161457380767,-82.38651211549235,,,,,,,,,-94.12727071207833,-95.53127266898254,-85.22869784696232,-97.1585221724185,-97.8964883325704,-95.98244254647601,-93.61269340754684,-86.20704100701111,-87.38852674213945,-94.49587117844474,-87.08367017328796,,,,-82.33842812498737,-72.2618462517457,-93.67067644914934,,-96.81909793940761,-78.52365591493228,,,-89.87512113908649,,,,,,,,-76.70351994031415,-89.9407822787572,,,-72.24768016122606,,,,,-90.47734241586429,-92.44723110193786,-94.49455103416362,-86.27278031721512,-97.54695179206936,-89.32212661704693,-83.02994387968904,-96.96319769550621,-88.28319592617504,,,,,,,,,,,,,-91.38621309502186,,-66.78166351864093,-92.89472318188417,,,-94.33903215222409,,,,,,-85.28441704112053,-93.6770898329553,-83.21760269039842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,-75.55607636713796,-80.45025181358238,-88.7226150732244,-83.02160405691629,,,,,,,,,-93.98836846822195,-95.89043892714216,-85.26379129591345,-97.14258332722108,-97.90786703204303,-95.99302767864336,-93.678247886523,-86.42301414118451,-87.50185603895355,-95.05511955530216,-87.28596328979096,,,,-81.03020717769186,-83.5127475222392,-93.55975268768405,,-96.64293053826799,-78.09031355591507,,,-89.52510906199753,,,,,,,,-76.38751214589578,-89.76288018617669,,,-78.54854891977001,,,,,-90.91194272878916,-92.0735217125605,-95.14127393686576,-86.11096941977976,-97.6054316623617,-89.41904691105564,-83.20186736386445,-96.98502982712948,-87.28085792347674,,,,,,,,,,,,,-91.4830337226111,,-67.35255390876418,-91.3810016182216,,,-94.34528745440562,,,,,,-85.83618979270476,-93.87943668204699,-80.4496089697926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,-75.75887778476944,-77.23254031464649,-88.45286194104845,-83.16515389602932,,,,,,,,,-93.85571392321282,-95.85107791491194,-85.53556860444135,-97.18146154812067,-97.72725912814701,-96.02364140755321,-93.6901765701656,-86.35597659727546,-87.14120620675614,-94.85740745457346,-87.3816597246703,,,,-79.76940767509905,-80.8239485122648,-93.57155303884556,,-96.65609864127109,-79.08937310673907,,,-89.85142675696926,,,,,,,,-75.37207368956906,-88.85896432552461,,,-70.16971999276316,,,,,-90.66774916069515,-92.09915099518973,-94.9583290799646,-86.47324668895966,-97.5409898644497,-89.46455697637155,-81.95463013410324,-96.99799354713922,-87.35275887968342,,,,,,,,,,,,,-91.35796689857278,,-66.35463079708383,-90.9875848487174,,,-94.66211884181871,,,,,,-85.81158926069168,-93.97506479531177,-81.02256456211303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
